time,energy
379444007.179921,2074
379444020.596936,13047
379444029.03484,9774
379444044.179542,2815
379444060.720575,13041
379444068.861769,13346
379444078.579798,13330
379444094.836225,13064
379444107.662421,126
379444123.297301,10817
379444133.30884,1525
379444143.315858,13131
379444164.850465,4751
379444185.310801,11354
379444199.382492,13266
379444210.829736,2253
379444224.077255,1710
379444232.611075,6086
379444245.360878,163
379444259.577427,6896
379444271.941705,1507
379444280.430705,13295
379444292.8461,7151
379444304.530447,248
379444312.589554,1542
379444327.222138,4417
379444337.682167,3436
379444352.354883,5432
379444373.934078,154
379444382.994918,13477
379444394.920151,9764
379444405.853682,1434
379444419.318912,10884
379444433.021298,1126
379444442.740798,13626
379444461.912582,1510
379444469.503747,8728
379444483.966659,13614
379444496.587564,639
379444505.475108,13577
379444517.697247,279
379444547.028169,7481
379444560.829809,1209
379444574.6213,9072
379444591.350655,4369
379444604.454464,900
379444614.519597,3205
379444626.202259,3374
379444634.619304,911
379444647.468194,13773
379444657.476038,6722
379444666.28096,1442
379444686.304539,1169
379444701.688737,872
379444725.484465,11060
379444745.711212,1222
379444760.668551,13515
379444776.225893,216
379444783.559775,5284
379444793.767019,10094
379444808.311558,13456
379444824.373339,2300
379444844.968646,4219
379444862.52706,2056
379444877.246793,11549
379444898.903417,216
379444908.857835,357
379444917.55285,13187
379444931.967523,3811
379444942.543901,9740
379444952.422548,13169
379444964.580716,12477
379444979.244926,13230
379444992.761894,13195
379444998.000464,13206
379445007.247314,13072
379445016.983516,3405
379445030.672459,13133
379445047.050788,349
379445071.436229,13098
379445080.248882,11424
379445084.014023,13778
379445101.191537,3625
379445106.785248,3657
379445120.789808,6905
379445135.035328,1742
379445158.617943,169
379445180.138541,12973
379445200.411591,143
379445213.0351,1584
379445217.165576,13014
379445224.545803,12918
379445246.725786,1499
379445260.501201,13341
379445274.39258,12921
379445285.188191,9632
379445295.86557,13841
379445315.258732,5878
379445323.456779,12942
379445339.60969,12956
379445343.951594,1448
379445352.549204,11315
379445364.974184,3172
379445375.048734,94
379445387.705726,2703
379445398.060029,13087
379445407.407426,7615
379445419.311244,13138
379445431.613764,13096
379445439.042277,5649
379445459.012037,13196
379445469.34912,3090
379445484.737636,13346
379445490.388055,2563
379445506.692454,4343
379445515.80699,250
379445529.198822,1099
379445542.278217,13433
379445559.104449,13316
379445571.869575,3235
379445587.106556,13351
379445606.417415,13350
379445616.72384,13587
379445627.669209,313
379445634.399864,1471
379445645.654995,139
379445668.53908,13452
379445687.713323,3396
379445695.944811,13514
379445709.59716,7059
379445723.108736,1440
379445734.486744,12694
379445746.251348,129
379445755.331188,310
379445770.891433,13555
379445777.37825,13573
379445792.79677,13591
379445804.247268,2741
379445812.138389,12353
379445830.248852,13679
379445843.761555,533
379445868.4221,3251
379445875.580407,12968
379445897.382856,2789
379445918.346232,2170
379445925.889036,13677
379445942.295746,6430
379445959.501904,13636
379445975.317202,2230
379445978.577296,13442
379445993.47662,1443
379446008.27454,7083
379446012.4725,13613
379446024.984131,1467
379446033.965075,1966
379446048.094089,13727
379446056.752525,506
379446070.811226,13527
379446080.694971,170
379446092.850451,13479
379446107.682814,690
379446120.493775,1005
379446131.00464,10510
379446141.036949,13437
379446145.045704,6462
379446159.591991,1040
379446168.365468,6357
379446180.560495,397
379446191.516467,13335
379446208.886304,13395
379446218.917937,12882
379446233.955838,13359
379446248.851773,6106
379446263.277496,1039
379446284.868558,1435
379446293.906854,13203
379446305.951465,13149
379446316.241121,1477
379446335.955246,4753
379446348.129209,157
379446358.17084,118
379446371.698519,13160
379446381.909532,4001
379446396.144375,13115
379446405.578764,13128
379446414.910273,221
379446419.823928,13102
379446432.407724,113
379446441.746161,4607
379446456.057092,12956
379446480.683449,12718
379446495.373399,2544
379446517.03238,12920
379446529.267608,12971
379446542.299423,6457
379446554.218822,6997
379446566.307346,7070
379446586.436652,109
379446601.13006,9886
379446614.524978,12905
379446629.083514,11496
379446648.346591,13067
379446660.535941,13255
379446673.789793,12845
379446681.13414,12976
379446693.476427,1713
379446703.809872,13051
379446709.052337,12992
379446721.485658,9088
379446729.320131,11123
379446747.660105,13706
379446767.761218,9822
379446774.813626,13096
379446781.399822,3734
379446795.113222,169
379446815.683544,13132
379446832.939998,9458
379446844.95775,9034
379446866.101764,838
379446875.772453,13301
379446888.054389,191
379446905.925651,13331
379446926.281263,13535
379446939.572105,1859
379446950.339719,11634
379446959.894409,11610
379446968.071844,421
379446986.746989,13416
379447000.439273,13645
379447018.066575,13437
379447023.547612,127
379447035.363726,13456
379447044.168417,3406
379447057.930879,13459
379447071.703103,288
379447084.967214,7001
379447098.824307,12917
379447112.787001,13543
379447124.222606,3388
379447143.052562,8733
379447161.685493,5821
379447167.589361,1388
379447182.231879,307
379447193.338992,12937
379447202.60551,1740
379447216.282211,13703
379447231.757792,13798
379447249.899024,13691
379447257.840483,2134
379447268.122785,1518
379447292.846871,4723
379447306.53569,13640
379447323.93622,13640
379447335.372049,5780
379447345.442627,8422
379447352.100778,3271
379447367.422062,532
379447375.945898,1486
379447397.908465,11059
379447412.330068,13587
379447429.610406,1761
379447444.280379,13887
379447455.495386,13652
379447470.37371,9750
379447479.454951,13484
379447489.781962,1745
379447502.622207,12157
379447521.469646,7285
379447536.7979,13385
379447553.153424,13298
379447564.883746,7953
379447575.848662,8646
379447585.835743,9236
379447601.363472,1699
379447613.988668,10982
379447632.17221,6609
379447645.350165,3375
379447660.696424,1485
379447669.870345,3001
379447679.458998,13190
379447690.85253,13091
379447698.049871,1371
379447710.675928,281
379447732.712911,13055
379447746.683437,1804
379447764.365741,13051
379447779.295645,1265
379447791.827163,2042
379447817.540285,8242
379447828.291093,12950
379447839.585101,12792
379447863.115412,3842
379447868.912982,12934
379447879.888915,12930
379447886.687901,12826
379447900.906502,6440
379447909.492062,13842
379447917.492089,3835
379447930.65871,13825
379447943.711556,3324
379447955.871325,13124
379447975.466961,12983
379447997.077039,9714
379448008.95728,13153
379448019.84375,1484
379448033.221469,13318
379448045.771684,12899
379448055.008197,4303
379448069.793867,13078
379448085.215729,13151
379448099.558374,2291
379448117.488785,13156
379448130.229268,13519
379448141.901693,9764
379448157.990921,8338
379448172.451818,11265
379448185.597389,4982
379448198.935695,4450
379448209.845392,2556
379448241.731566,2409
379448256.536744,1500
379448279.129352,13386
379448291.899358,13430
379448299.243669,13377
379448310.852699,6049
379448331.354616,1492
379448337.256964,13733
379448346.30787,13484
379448364.202401,13488
379448372.217167,206
379448380.39914,13515
379448388.293626,13516
379448400.463896,13511
379448410.5211,13580
379448426.091198,9398
379448438.081348,6042
379448455.189042,13579
379448463.976965,228
379448484.697122,1958
379448488.330166,5333
379448506.403116,13619
379448518.059264,13852
379448535.099553,13666
379448550.70867,13795
379448557.68879,13702
379448572.936415,13627
379448582.212652,6142
379448592.174196,12691
379448606.580348,13865
379448619.791342,11144
379448635.98701,13601
379448653.104748,2363
379448663.263696,1510
379448673.846306,13077
379448681.928573,2779
379448691.852993,4576
379448705.962493,1479
379448715.914999,13497
379448736.136156,303
379448755.23966,12152
379448766.640125,2600
379448783.055658,13445
379448791.092182,13491
379448806.241029,103
379448817.228172,7520
379448829.755649,259
379448851.661763,7343
379448866.824967,11788
379448886.387078,1355
379448901.623636,13298
379448912.226371,108
379448926.201046,7751
379448931.83455,1165
379448938.089942,10133
379448951.661265,13201
379448958.547503,13205
379448970.864786,429
379448988.233596,5466
379449000.428515,264
379449014.14649,7556
379449034.180015,1746
379449046.178522,99
379449058.358629,11995
379449065.152307,13105
379449072.672335,923
379449085.101541,13060
379449103.477334,5949
379449113.392108,1258
379449126.377539,13022
379449140.613946,147
379449149.678137,11541
379449163.314917,11159
379449170.570552,6896
379449180.608438,12912
379449194.071034,1121
379449211.533915,12086
379449218.5855,2352
379449232.776454,1572
379449246.032349,4514
379449247.56956,605
379449260.119078,10099
379449266.794234,1683
379449276.743985,1764
379449282.234591,8708
379449289.080877,527
379449296.374986,8163
379449303.324676,2076
379449307.46911,13006
379449315.752564,355
379449327.293928,2905
379449333.005849,13075
379449342.470068,7119
379449355.393163,13037
379449359.901253,3238
379449371.092467,1353
379449379.955029,1430
379449387.219315,13069
379449399.569759,4127
379449410.952891,1452
379449425.270264,2952
379449436.037698,514
379449442.64263,111
379449448.052214,11353
379449452.922827,13176
379449466.601003,117
379449469.508539,4153
379449475.673438,13188
379449482.689465,1802
379449488.30654,13137
379449489.09509,1497
379449502.63991,13632
379449511.590404,6918
379449514.99051,8494
379449522.659612,13264
379449534.695438,5535
379449543.850466,2889
379449555.655699,391
379449565.048201,13375
379449574.659733,168
379449594.158233,13377
379449599.160076,4794
379449609.214172,278
379449621.408466,13403
379449632.204405,2995
379449651.883042,13426
379449672.380627,5673
379449694.930514,620
379449700.151254,161
379449715.571227,1471
379449732.701823,187
379449741.420755,13518
379449764.545027,13608
379449781.473665,3212
379449796.852226,1568
379449808.156117,5869
379449813.832392,13627
379449830.243188,10548
379449844.854179,6923
379449856.001978,12999
379449867.367149,13772
379449878.255646,924
379449897.659322,13663
379449906.569211,13741
379449919.520104,224
379449924.755739,326
379449938.103021,254
379449951.525554,1497
379449962.819936,1483
379449971.379288,2839
379449977.161529,123
379449989.987114,1806
379449994.901046,109
379449999.913149,5550
379450011.997313,1574
379450018.129625,6129
379450027.235736,13776
379450035.949599,3834
379450039.87998,13622
379450050.908947,332
379450061.755101,5335
379450069.714511,6952
379450078.980605,112
379450088.716363,2546
379450093.131526,125
379450106.059056,6069
379450112.663823,13444
379450124.368836,110
379450128.960694,13479
379450134.59288,13414
379450143.446254,1778
379450153.795736,337
379450156.743753,2084
379450162.826005,6767
379450176.821274,4949
379450186.980523,110
379450188.236235,3755
379450199.881327,285
379450205.722414,168
379450209.727751,730
379450214.336706,9358
379450220.496266,10680
379450224.593104,13560
379450233.475646,10348
379450243.701104,13181
379450244.804008,6475
379450250.42237,10905
379450261.671509,13240
379450272.063045,177
379450279.268631,1295
379450284.636099,13212
379450297.784815,3807
379450302.229772,13120
379450307.564391,13143
379450318.106234,13555
379450330.244137,13158
379450335.55852,3355
379450338.886064,9282
379450344.966798,13431
379450355.48927,13191
379450363.771782,8938
379450372.724477,1790
379450386.933614,1235
379450395.302482,244
379450403.165708,6335
379450410.606194,13458
379450414.068364,6213
379450424.109778,8123
379450430.660268,9617
379450436.208368,1593
379450446.312105,353
379450451.79027,12961
379450461.967482,13011
379450470.492517,3662
379450483.321947,8816
379450489.971335,2600
379450496.963517,4382
379450502.389812,4631
379450514.278443,3774
379450518.878961,3074
379450530.21385,11483
379450542.604369,1482
379450549.620337,5771
379450557.904283,13090
379450562.392173,99
379450570.942002,144
379450576.311364,12995
379450585.291424,148
379450593.923391,1453
379450599.298276,10383
379450605.281749,11196
379450615.229968,772
379450622.918708,9376
379450624.875972,12949
379450634.085858,9254
379450645.123618,2917
379450652.965065,3243
379450657.518683,3512
379450667.072387,13328
379450678.779127,13059
379450686.740764,13067
379450693.61767,13220
379450703.542566,13118
379450718.047764,12775
379450723.554051,13077
379450741.782229,1358
379450761.158906,9012
379450772.592585,12142
379450778.995008,13203
379450786.049746,1770
379450801.806296,13169
379450809.700211,13243
379450816.534434,13226
379450824.357752,10904
379450827.446901,341
379450838.710432,1483
379450845.992176,13291
379450852.542487,13302
379450862.333333,3637
379450868.402943,8617
379450875.714262,1016
379450883.971802,1602
379450888.878044,6990
379450895.638277,9095
379450900.957503,631
379450908.892127,3803
379450912.101839,13372
379450916.056332,10161
379450926.043949,11884
379450926.332736,4959
379450936.396312,258
379450940.349178,13743
379450944.17004,11048
379450950.09303,1474
379450950.182891,10944
379450961.702484,13334
379450964.790271,13532
379450968.309382,7397
379450973.534006,7839
379450985.373677,8962
379450989.157319,5756
379450997.539971,7533
379451007.098638,7095
379451016.524825,13592
379451022.767687,13451
379451025.786803,1930
379451033.735285,1360
379451040.076501,6688
379451046.468454,752
379451054.405259,12101
